date snow evap netpsn depthtogw vegaccesswater Qout litter soil height_over trans height_under leafc_over stemc_over rootc_over leafc_under stemc_under rootc_under year month day
1942-10-01 0 0.025414 0.001551 1735.245604 302.244406 0.040178 0.387079 12.0481 18.810828 2.547525 1.989412 0.503809 4.837528 4.193479 0.187142 0.682374 1.148561 1942 10 1
1942-10-02 0 0.031787 0.001895 1738.011539 299.504798 0.039299 0.393037 12.049322 18.810599 2.733695 1.989322 0.498868 4.837424 4.192599 0.186003 0.682317 1.147823 1942 10 2
1942-10-03 0 0.027054 0.001264 1740.633312 296.908359 0.038442 0.398454 12.050487 18.810371 2.59427 1.989232 0.494279 4.837321 4.191561 0.184945 0.68226 1.146918 1942 10 3
1942-10-04 0 0.03145 0.000482 1743.278206 294.289081 0.037604 0.403242 12.051638 18.810142 2.613002 1.989141 0.490043 4.837218 4.190282 0.183969 0.682203 1.145808 1942 10 4
1942-10-05 0 0.027693 -0.000238 1745.766527 291.825237 0.036787 0.407391 12.052776 18.809913 2.460191 1.989051 0.486159 4.837115 4.188796 0.183074 0.682146 1.144504 1942 10 5
1942-10-06 0 0.024072 3.9e-05 1748.216477 289.399534 0.035989 0.410975 12.053853 18.809684 2.425447 1.988961 0.482628 4.837012 4.187657 0.182259 0.68209 1.143304 1942 10 6
1942-10-07 0 0.02173 0.000661 1750.512404 287.12613 0.03521 0.414044 12.054842 18.809455 2.27377 1.98887 0.479449 4.836908 4.187031 0.181526 0.682033 1.142347 1942 10 7
1942-10-08 0 0.020953 0.000383 1752.770953 284.889896 0.034449 0.416556 12.055779 18.809227 2.237175 1.98878 0.476623 4.836805 4.186434 0.180874 0.681976 1.141333 1942 10 8
1942-10-09 0 0.009571 -0.000549 1754.206853 283.469764 0.033708 0.418424 12.05671 18.808998 1.425909 1.98869 0.474149 4.836702 4.18555 0.180304 0.681919 1.14001 1942 10 9
1942-10-10 0 0.022845 0.002382 1756.528201 281.17155 0.032983 0.41996 12.057439 18.808769 2.298089 1.9886 0.472028 4.836599 4.186459 0.179814 0.681862 1.139694 1942 10 10
1942-10-11 0 1.794251 0.002832 1756.376402 281.323924 0.03228 0.421144 12.058032 18.80854 0 1.988509 0.470259 4.836496 4.187905 0.179406 0.681805 1.139386 1942 10 11
1942-10-12 0 0.014121 0.003416 1757.873427 279.843296 0.033027 0.421882 12.058527 18.808312 1.484123 1.988419 0.468843 4.836392 4.189869 0.179079 0.681748 1.139308 1942 10 12
1942-10-13 0 0.015563 0.003384 1759.633207 278.10215 0.032309 0.4222 12.058934 18.808083 1.743821 1.988329 0.467779 4.836289 4.191935 0.178833 0.681692 1.139316 1942 10 13
1942-10-14 0 0.018643 0.002788 1761.765385 275.991729 0.031608 0.422027 12.059288 18.807854 2.113133 1.988238 0.467068 4.836186 4.193767 0.178668 0.681635 1.139266 1942 10 14
1942-10-15 0 0.013843 0.00253 1763.451794 274.322953 0.030924 0.421305 12.0596 18.807625 1.672164 1.988148 0.466709 4.836083 4.195638 0.178585 0.681578 1.139186 1942 10 15
1942-10-16 0 0.016117 0.00194 1765.347601 272.446674 0.030256 0.419995 12.05989 18.807397 1.879295 1.988058 0.466703 4.83598 4.197326 0.178582 0.68152 1.139043 1942 10 16
1942-10-17 0 0.016606 0.001986 1767.262702 270.551301 0.029604 0.418752 12.060147 18.807168 1.898103 1.987921 0.466696 4.835876 4.199044 0.17858 0.681463 1.138882 1942 10 17
1942-10-18 0 0.017212 0.001773 1769.213607 268.620454 0.028967 0.417561 12.060383 18.806939 1.933305 1.987831 0.46669 4.835773 4.200639 0.178577 0.681406 1.138662 1942 10 18
1942-10-19 0 0.017483 0.00154 1771.189923 266.66446 0.028345 0.416401 12.060606 18.806711 1.958448 1.987741 0.466683 4.83567 4.202107 0.178575 0.681349 1.138375 1942 10 19
1942-10-20 0 0.017834 0.001289 1773.181323 264.693569 0.027737 0.415262 12.06082 18.806482 1.973187 1.987651 0.466677 4.835567 4.203435 0.178572 0.681293 1.138014 1942 10 20
1942-10-21 0 0.018208 0.001018 1775.177046 262.718463 0.027144 0.414128 12.061033 18.806253 1.977139 1.98756 0.466671 4.835464 4.204617 0.17857 0.681236 1.13757 1942 10 21
1942-10-22 0 0.018205 0.000731 1777.165552 260.750596 0.026565 0.412991 12.061247 18.806024 1.969929 1.98747 0.466664 4.835361 4.205643 0.178567 0.681179 1.137039 1942 10 22
1942-10-23 0 0.018447 0.000109 1778.968718 258.965763 0.026 0.411801 12.06149 18.805796 1.784349 1.98738 0.466658 4.835257 4.206298 0.178565 0.681122 1.13635 1942 10 23
1942-10-24 0 0.016452 0.001267 1780.720698 257.231686 0.025448 0.410741 12.061654 18.805567 1.735161 1.98729 0.466651 4.835154 4.207625 0.178562 0.681065 1.135986 1942 10 24
1942-10-25 0 0.01621 0.000767 1782.477207 255.493189 0.024908 0.409691 12.061826 18.805338 1.739937 1.9872 0.466645 4.835051 4.208665 0.17856 0.681009 1.135473 1942 10 25
1942-10-26 0 0.014563 0.000993 1784.163262 253.824603 0.024382 0.408689 12.061973 18.805109 1.671131 1.987109 0.466639 4.834948 4.209846 0.178558 0.680952 1.135016 1942 10 26
1942-10-27 0 0.012056 0.001695 1785.646254 252.357451 0.023868 0.40778 12.062073 18.804881 1.470578 1.987019 0.466632 4.834845 4.211459 0.178555 0.680895 1.134735 1942 10 27
1942-10-28 0 0.009021 0.002219 1786.718556 251.297589 0.023366 0.406966 12.062138 18.804652 1.062924 1.986929 0.466626 4.834742 4.213442 0.178553 0.680838 1.134541 1942 10 28
1942-10-29 0 0.009332 0.002238 1787.770711 250.257729 0.022876 0.406241 12.062183 18.804423 1.04247 1.986839 0.466619 4.834638 4.215437 0.17855 0.680782 1.134362 1942 10 29
1942-10-30 0 0.011473 0.002083 1789.129525 248.913834 0.022397 0.405586 12.062218 18.804195 1.346989 1.986749 0.466613 4.834535 4.217298 0.178548 0.680725 1.134184 1942 10 30
1942-10-31 0 0.019519 0.001306 1790.513054 247.544397 0.021929 0.404923 12.062271 18.803966 1.36366 1.986658 0.466607 4.834432 4.218664 0.178545 0.680668 1.13385 1942 10 31
1942-11-01 0 0.01512 0.000588 1791.99737 246.075082 0.021472 0.404225 12.06235 18.803737 1.46885 1.986568 0.4666 4.834329 4.219608 0.178543 0.680611 1.133324 1942 11 1
1942-11-02 0 0.014456 0.000218 1793.468762 244.61866 0.021024 0.403484 12.062449 18.803509 1.456589 1.986478 0.466594 4.834226 4.220339 0.17854 0.680555 1.132695 1942 11 2
1942-11-03 0 2.470939 0.001088 1788.479826 249.593223 0.020591 0.402304 12.062791 18.80328 0 1.986388 0.466587 4.834123 4.22163 0.178538 0.680498 1.132243 1942 11 3
1942-11-04 0 1.473061 0.002278 1788.90957 249.165733 0.071922 0.401628 12.062838 18.803051 0.410139 1.986298 0.466581 4.83402 4.223409 0.178536 0.680441 1.132404 1942 11 4
1942-11-05 0 0.277511 0.002263 1789.858972 248.225898 0.069939 0.401026 12.062872 18.802823 0.939043 1.986208 0.466575 4.833916 4.225202 0.178533 0.680385 1.132528 1942 11 5
1942-11-06 0 0.020139 0.001982 1791.305978 246.79248 0.068014 0.400469 12.062902 18.802594 1.431811 1.986117 0.466568 4.833813 4.226809 0.178531 0.680328 1.132591 1942 11 6
1942-11-07 0 0.014647 0.001621 1792.798768 245.313717 0.066147 0.399921 12.062933 18.802365 1.477803 1.986027 0.466562 4.83371 4.228229 0.178528 0.680271 1.132528 1942 11 7
1942-11-08 0 0.017763 0.001325 1794.097154 244.027398 0.064336 0.399374 12.062967 18.802136 1.280285 1.985937 0.466556 4.833607 4.229491 0.178526 0.680214 1.132366 1942 11 8
1942-11-09 0 0.017004 0.001015 1795.496409 242.641103 0.062579 0.398821 12.063006 18.801908 1.381914 1.985847 0.466549 4.833504 4.230588 0.178523 0.680158 1.132101 1942 11 9
1942-11-10 0 0.01451 0.000888 1796.829806 241.320327 0.060874 0.398269 12.063045 18.801679 1.31855 1.985757 0.466543 4.833401 4.23163 0.178521 0.680101 1.131775 1942 11 10
1942-11-11 0 0.015361 0.000287 1798.225541 239.937842 0.059219 0.397672 12.063109 18.80145 1.38004 1.985667 0.466536 4.833298 4.232334 0.178518 0.680044 1.131267 1942 11 11
1942-11-12 0 0.014703 0.000171 1799.586462 238.590053 0.057614 0.397051 12.063178 18.801222 1.345886 1.985576 0.46653 4.833194 4.232986 0.178516 0.679988 1.130705 1942 11 12
1942-11-13 0 0.015475 -0.000217 1800.955778 237.234112 0.056055 0.396374 12.063273 18.800993 1.353511 1.985486 0.466524 4.833091 4.233414 0.178514 0.679931 1.130028 1942 11 13
1942-11-14 0 0.01176 0.000536 1802.130912 236.070892 0.054543 0.395765 12.06332 18.800764 1.163046 1.985396 0.466517 4.832988 4.234315 0.178511 0.679874 1.129525 1942 11 14
1942-11-15 0 2.14554 0.001155 1790.512546 247.660531 0.053077 0.394796 12.063572 18.800536 0 1.985306 0.466511 4.832885 4.235612 0.178509 0.679818 1.129152 1942 11 15
1942-11-16 0.000121 1.849109 0.001939 1789.808462 248.360219 0.171499 0.394208 12.063596 18.800307 0 1.985216 0.466504 4.832782 4.236995 0.178506 0.679761 1.129628 1942 11 16
1942-11-17 1.8e-05 1.258529 0.001675 1753.755872 284.32573 0.173406 0.393545 12.06369 18.800079 0 1.985126 0.466498 4.832679 4.238202 0.178504 0.679704 1.129958 1942 11 17
1942-11-18 8e-06 0.475242 -0.000279 1714.993366 322.995017 0.538898 0.392626 12.063876 18.79985 0 1.985036 0.466492 4.832576 4.238192 0.178501 0.679648 1.129739 1942 11 18
1942-11-19 0 1.369835 0.002581 1669.777549 368.103956 0.920868 0.391905 12.063902 18.799621 0 1.984946 0.466485 4.832473 4.239763 0.178499 0.679591 1.131013 1942 11 19
1942-11-20 0 2.498882 0.00256 1669.972732 367.909306 1.357664 0.391133 12.063915 18.799393 0.091939 1.984856 0.466479 4.83237 4.241356 0.178496 0.679534 1.13215 1942 11 20
1942-11-21 0 0.470334 0.00294 1671.376244 366.512334 1.316932 0.390493 12.063899 18.799164 1.313791 1.984765 0.466472 4.832266 4.243104 0.178494 0.679478 1.133571 1942 11 21
1942-11-22 0 0.102406 0.002873 1673.134805 364.7639 1.277487 0.389897 12.063873 18.798935 1.672429 1.984675 0.466466 4.832163 4.244762 0.178492 0.679421 1.135034 1942 11 22
1942-11-23 0 0.081573 0.002258 1675.084617 362.825327 1.239285 0.389274 12.06386 18.798707 1.868082 1.984585 0.46646 4.83206 4.246077 0.178489 0.679364 1.136157 1942 11 23
1942-11-24 0 0.138444 0.002118 1676.801796 361.119236 1.202287 0.388619 12.063852 18.798478 1.578408 1.984495 0.466453 4.831957 4.247334 0.178487 0.679308 1.137188 1942 11 24
1942-11-25 0 0.123367 0.002315 1678.542138 359.391375 1.166453 0.387971 12.063835 18.798249 1.616649 1.984405 0.466447 4.831854 4.248707 0.178484 0.679251 1.138322 1942 11 25
1942-11-26 0 0.114979 0.002226 1680.349591 357.595681 1.131744 0.387329 12.063817 18.798021 1.69215 1.984315 0.46644 4.831751 4.250033 0.178482 0.679195 1.1394 1942 11 26
1942-11-27 0 0.101337 0.002125 1682.208754 355.747896 1.098123 0.386687 12.063799 18.797792 1.757501 1.984225 0.466434 4.831648 4.251306 0.178479 0.679138 1.14042 1942 11 27
1942-11-28 0 0.085545 0.002362 1683.829397 354.13707 1.065556 0.38606 12.063772 18.797564 1.534778 1.984135 0.466428 4.831545 4.25272 0.178477 0.679081 1.141562 1942 11 28
1942-11-29 0 0.07693 0.002319 1685.481438 352.49475 1.034006 0.385447 12.063743 18.797335 1.57479 1.984045 0.466421 4.831442 4.254112 0.178474 0.679025 1.142679 1942 11 29
1942-11-30 0 0.067994 0.002179 1687.118316 350.867362 1.003442 0.384837 12.063714 18.797106 1.568564 1.983955 0.466415 4.831339 4.255425 0.178472 0.678968 1.143717 1942 11 30
1942-12-01 0 0.064514 0.001013 1688.820725 349.174679 0.97383 0.384221 12.063686 18.796878 1.637577 1.9845 0.466409 4.831235 4.256661 0.181486 0.679399 1.141161 1942 12 1
1942-12-02 0 0.093123 0.001272 1690.249119 347.754427 0.94514 0.383611 12.063653 18.796649 1.334953 1.985033 0.466402 4.831132 4.258051 0.184449 0.679821 1.138789 1942 12 2
1942-12-03 0 0.078123 0.001154 1691.323076 346.687017 0.917342 0.383016 12.063625 18.79642 0.995516 1.985556 0.466396 4.831029 4.259379 0.187361 0.680235 1.136375 1942 12 3
1942-12-04 0 0.071765 0.001187 1692.383647 345.632901 0.890407 0.382458 12.063592 18.796192 0.988488 1.986067 0.466389 4.830926 4.260728 0.190221 0.680641 1.134017 1942 12 4
1942-12-05 0 0.063382 0.001051 1693.297136 344.725201 0.864306 0.381931 12.063563 18.795963 0.849788 1.986568 0.466383 4.830823 4.262002 0.19303 0.681038 1.131621 1942 12 5
1942-12-06 0 0.060581 0.001028 1694.140235 343.887565 0.839013 0.381453 12.063531 18.795735 0.782203 1.987057 0.466377 4.83072 4.263255 0.195789 0.681428 1.129269 1942 12 6
1942-12-07 0.011823 2.06981 0.001327 1693.705754 344.320487 0.814502 0.381036 12.063487 18.795506 1e-06 1.987535 0.46637 4.830617 4.264625 0.198495 0.681808 1.127234 1942 12 7
1942-12-08 0.001138 1.257802 0.001487 1694.353026 343.676573 0.794892 0.380662 12.063432 18.795277 0.57653 1.988002 0.466364 4.830514 4.266106 0.201151 0.682181 1.12528 1942 12 8
1942-12-09 0.000203 0.176816 0.001504 1695.565156 342.46993 0.771776 0.380311 12.063374 18.795049 1.151141 1.988458 0.466357 4.830411 4.267584 0.203756 0.682545 1.123391 1942 12 9
1942-12-10 7.6e-05 0.11839 0.001289 1696.81338 341.22834 0.749341 0.379967 12.063319 18.79482 1.146297 1.988903 0.466351 4.830308 4.268928 0.206309 0.682901 1.121441 1942 12 10
1942-12-11 9e-06 0.100994 0.001096 1698.287825 339.761687 0.727593 0.379624 12.063264 18.794592 1.374083 1.989337 0.466345 4.830205 4.270158 0.208811 0.683249 1.119413 1942 12 11
1942-12-12 0 0.097531 0.00082 1699.918267 338.139646 0.706511 0.379258 12.063214 18.794363 1.532643 1.98976 0.466338 4.830102 4.271234 0.211262 0.683588 1.117253 1942 12 12
1942-12-13 0 0.078694 0.001002 1701.44037 336.625449 0.686074 0.37888 12.063161 18.794135 1.443094 1.990172 0.466332 4.829999 4.272401 0.213662 0.683919 1.115241 1942 12 13
1942-12-14 0 0.076651 0.000853 1703.034765 335.039292 0.666262 0.378487 12.06311 18.793906 1.51743 1.990574 0.466325 4.829896 4.273482 0.21601 0.684242 1.113174 1942 12 14
1942-12-15 0 0.075988 0.000682 1704.69363 333.388962 0.647054 0.378071 12.063064 18.793677 1.582564 1.990964 0.466319 4.829792 4.274465 0.218308 0.684556 1.11104 1942 12 15
1942-12-16 0 0.0722 0.000443 1706.334844 331.756173 0.628432 0.377626 12.063026 18.793449 1.568702 1.991343 0.466313 4.829689 4.275316 0.220554 0.684862 1.1088 1942 12 16
1942-12-17 0 0.065266 0.001089 1707.723484 330.374874 0.610376 0.37719 12.06297 18.79322 1.323062 1.991712 0.466306 4.829586 4.276507 0.222749 0.68516 1.106992 1942 12 17
1942-12-18 0 0.088647 0.001204 1708.96934 329.135695 0.59287 0.37676 12.062913 18.792992 1.1569 1.992069 0.4663 4.829483 4.277745 0.224893 0.68545 1.10532 1942 12 18
1942-12-19 0 0.09204 0.000592 1710.62807 327.48627 0.575893 0.376325 12.062869 18.792763 1.566379 1.992416 0.466294 4.82938 4.278653 0.226985 0.685731 1.103292 1942 12 19
1942-12-20 0 0.082583 0.001185 1712.084697 326.038006 0.559431 0.375904 12.062808 18.792535 1.373736 1.992752 0.466287 4.829277 4.27987 0.229027 0.686004 1.10168 1942 12 20
1942-12-21 0 0.073191 0.001022 1713.536487 324.594484 0.543467 0.375494 12.062749 18.792306 1.378291 1.993077 0.466281 4.829174 4.280994 0.231017 0.686269 1.099999 1942 12 21
1942-12-22 0 1.347407 0.000698 1713.395006 324.737009 0.527986 0.375065 12.062701 18.792077 0 1.993391 0.466274 4.829071 4.281978 0.232956 0.686525 1.0981 1942 12 22
1942-12-23 0 0.703991 -5.5e-05 1686.913072 351.152046 0.514575 0.374095 12.06295 18.791849 0 1.993694 0.466268 4.828968 4.282479 0.234844 0.686773 1.095928 1942 12 23
1942-12-24 0 0.688024 5.8e-05 1645.546513 392.419315 0.771619 0.373234 12.063102 18.79162 0 1.993987 0.466262 4.828865 4.283036 0.236681 0.687013 1.093864 1942 12 24
1942-12-25 0.000308 0.270259 -0.001429 1618.866116 419.035491 1.174078 0.372243 12.063283 18.791392 0 1.994269 0.466255 4.828762 4.282774 0.238467 0.687244 1.091273 1942 12 25
1942-12-26 7.4e-05 2.971075 0.001288 1619.156501 418.746638 1.413562 0.371543 12.063292 18.791163 0.000461 1.99454 0.466249 4.828659 4.284007 0.240201 0.687468 1.090112 1942 12 26
1942-12-27 4e-06 1.615301 0.001291 1619.818399 418.087038 1.371856 0.371012 12.063242 18.790935 0.389003 1.9948 0.466242 4.828556 4.285179 0.241884 0.687683 1.088932 1942 12 27
1942-12-28 0 0.339247 0.001239 1621.042446 416.868416 1.331447 0.370483 12.063182 18.790706 1.009478 1.995049 0.466236 4.828453 4.286325 0.243517 0.687889 1.087764 1942 12 28
1942-12-29 0 0.202349 0.001378 1622.463622 415.453656 1.292293 0.369969 12.063112 18.790478 1.227964 1.995288 0.46623 4.82835 4.287537 0.245098 0.688088 1.086724 1942 12 29
1942-12-30 0 0.169198 0.001315 1623.873883 414.050252 1.254354 0.369465 12.06304 18.790249 1.243631 1.995516 0.466223 4.828247 4.28871 0.246627 0.688278 1.085684 1942 12 30
1942-12-31 0 0.163796 0.001122 1625.46374 412.467967 1.21759 0.368957 12.062968 18.790021 1.426031 1.995733 0.466217 4.828144 4.289774 0.248106 0.68846 1.084554 1942 12 31
1943-01-01 0 0.102212 0.001092 1626.38254 411.553794 1.181963 0.368415 12.062908 18.789792 0.818267 1.99594 0.466211 4.828041 4.290802 0.249534 0.688633 1.083491 1943 1 1
1943-01-02 0 0.620938 0.000213 1617.172069 420.739426 1.147438 0.367615 12.062998 18.789564 0 1.996136 0.466204 4.827938 4.291355 0.25091 0.688799 1.08195 1943 1 2
1943-01-03 0.042608 0.018795 -0.00273 1595.001067 442.856203 1.207763 0.366671 12.063163 18.789335 0 1.996321 0.466198 4.827835 4.290252 0.252235 0.688956 1.079266 1943 1 3
1943-01-04 0.022305 0.945416 -0.000783 1595.06667 442.790377 1.400608 0.36587 12.063241 18.789107 0 1.996495 0.466191 4.827732 4.290242 0.25351 0.689104 1.077509 1943 1 4
1943-01-05 0.010592 1.480677 0.000575 1595.202121 442.65443 1.360445 0.365225 12.063247 18.788878 1e-06 1.996659 0.466185 4.827629 4.291391 0.254733 0.689245 1.076444 1943 1 5
1943-01-06 0.004808 0.294199 -0.001057 1570.305965 467.490844 1.320701 0.364345 12.063389 18.78865 0 1.996812 0.466179 4.827526 4.291233 0.255905 0.689377 1.074612 1943 1 6
1943-01-07 0.001624 1.678822 0.000722 1570.550122 467.244636 1.538392 0.363753 12.063353 18.788421 5.3e-05 1.996955 0.466172 4.827423 4.29204 0.257025 0.689501 1.07369 1943 1 7
1943-01-08 5e-04 1.714106 0.001248 1570.768266 467.024454 1.493271 0.363244 12.063283 18.788192 0.047287 1.997086 0.466166 4.82732 4.293091 0.258095 0.689617 1.073126 1943 1 8
1943-01-09 0.000122 0.912681 0.001077 1571.092042 466.698979 1.449537 0.362737 12.063217 18.787964 0.177487 1.997208 0.466159 4.827217 4.294029 0.259113 0.689724 1.072498 1943 1 9
1943-01-10 7.8e-05 0.452343 -0.000434 1570.930618 466.856972 1.407151 0.362071 12.063243 18.787735 0 1.997318 0.466153 4.827114 4.294173 0.260081 0.689823 1.07112 1943 1 10
1943-01-11 3.5e-05 1.650283 0.001663 1571.120192 466.665272 1.367713 0.361637 12.063148 18.787507 0.006338 1.997418 0.466147 4.827011 4.295418 0.260997 0.689914 1.070933 1943 1 11
1943-01-12 1.7e-05 0.513678 0.001822 1572.044778 465.741521 1.327848 0.361224 12.063045 18.787279 0.72906 1.997507 0.46614 4.826908 4.296733 0.261862 0.689997 1.070865 1943 1 12
1943-01-13 8e-06 0.226674 0.001816 1573.23641 464.552097 1.289211 0.360815 12.062938 18.78705 1.000958 1.997586 0.466134 4.826805 4.298025 0.262676 0.690071 1.070848 1943 1 13
1943-01-14 0 0.200916 0.001845 1574.525656 463.266338 1.25176 0.360415 12.062828 18.786822 1.093336 1.997654 0.466128 4.826702 4.299312 0.263439 0.690137 1.070898 1943 1 14
1943-01-15 0 0.254745 0.001844 1576.213081 461.58464 1.215457 0.36003 12.06271 18.786593 1.435151 1.997711 0.466121 4.826599 4.300576 0.264151 0.690195 1.070993 1943 1 15
1943-01-16 0 0.249072 0.002001 1578.014349 459.790249 1.180266 0.359646 12.062585 18.786365 1.557386 1.997758 0.466115 4.826496 4.301898 0.264811 0.690244 1.071239 1943 1 16
1943-01-17 0 0.2551 0.001901 1579.904592 457.907342 1.146154 0.359254 12.062457 18.786136 1.638572 1.997794 0.466108 4.826393 4.303145 0.265421 0.690285 1.07147 1943 1 17
1943-01-18 0 0.299958 0.00151 1582.084675 455.735853 1.113081 0.358834 12.062338 18.785908 1.880534 1.99782 0.466102 4.82629 4.304181 0.265979 0.690319 1.071488 1943 1 18
1943-01-19 0 0.292735 0.001442 1584.279593 453.549673 1.081017 0.358389 12.062219 18.785679 1.902427 1.997835 0.466096 4.826187 4.305167 0.266486 0.690343 1.071509 1943 1 19
1943-01-20 0 0.241015 0.001719 1586.266404 451.570866 1.049929 0.357945 12.062085 18.785451 1.745537 1.997839 0.466089 4.826084 4.306267 0.266943 0.69036 1.071762 1943 1 20
1943-01-21 0 0.213772 0.001809 1588.125386 449.719429 1.019786 0.357503 12.061946 18.785222 1.644914 1.997833 0.466083 4.825981 4.307385 0.267348 0.690368 1.072131 1943 1 21
1943-01-22 0 0.200238 0.001821 1589.93475 447.917521 0.990558 0.357066 12.061803 18.784994 1.60881 1.997816 0.466076 4.825878 4.308488 0.267702 0.690368 1.07256 1943 1 22
1943-01-23 0 1.671379 0.001796 1589.775422 448.07557 0.962217 0.356629 12.061661 18.784765 0 1.997788 0.46607 4.825775 4.309576 0.268005 0.69036 1.073004 1943 1 23
1943-01-24 0.050487 0.803177 0.001432 1546.049866 491.688604 0.936322 0.355655 12.061814 18.784537 0 1.997751 0.466064 4.825672 4.310525 0.268256 0.690343 1.073186 1943 1 24
1943-01-25 0.037782 0.532116 0.000239 1545.845014 491.886316 1.357733 0.354828 12.061856 18.784308 0 1.997702 0.466057 4.825569 4.310854 0.268457 0.690318 1.072879 1943 1 25
1943-01-26 0.025811 0.606942 -0.000679 1545.947997 491.77785 1.320308 0.354022 12.061913 18.78408 0 1.997643 0.466051 4.825466 4.310667 0.268607 0.690285 1.072275 1943 1 26
1943-01-27 0.015849 1.033182 0.000574 1546.055573 491.664548 1.282101 0.353403 12.061891 18.783851 0.001305 1.997573 0.466044 4.825363 4.311167 0.268705 0.690244 1.072293 1943 1 27
1943-01-28 0.008106 1.521029 0.001544 1546.236812 491.477528 1.245054 0.352967 12.061786 18.783623 0.052104 1.997493 0.466038 4.82526 4.312051 0.268753 0.690195 1.07302 1943 1 28
1943-01-29 0.00327 1.239111 0.002167 1547.083914 490.627625 1.209127 0.352638 12.061634 18.783395 0.632202 1.997402 0.466032 4.825157 4.313198 0.268749 0.690137 1.074111 1943 1 29
1943-01-30 0.031739 0.923337 0.00157 1529.018524 508.642095 1.174282 0.352124 12.061585 18.783166 0 1.997311 0.466025 4.825054 4.314106 0.268745 0.690079 1.074754 1943 1 30
1943-01-31 0.014189 1.757991 0.002153 1528.203571 509.446476 1.325328 0.351794 12.061427 18.782938 0 1.99722 0.466019 4.824951 4.315223 0.268741 0.690021 1.075821 1943 1 31
1943-02-01 0.006038 2.610185 0.002371 1528.655902 508.98943 1.29531 0.351492 12.061254 18.782709 0.179667 1.997129 0.466013 4.824848 4.31641 0.268738 0.689964 1.077047 1943 2 1
1943-02-02 0.001508 0.777318 0.002331 1530.298605 507.34891 1.257917 0.351204 12.061074 18.782481 1.34896 1.997038 0.466006 4.824745 4.317542 0.268734 0.689906 1.078244 1943 2 2
1943-02-03 2.4e-05 1.696866 0.002221 1526.283413 511.347506 1.221646 0.350858 12.060922 18.782252 0 1.996948 0.466 4.824643 4.318651 0.26873 0.689848 1.079291 1943 2 3
1943-02-04 1e-05 2.065424 0.002347 1509.153818 528.427215 1.226377 0.350495 12.060768 18.782024 0 1.996857 0.465993 4.82454 4.319792 0.268727 0.68979 1.080395 1943 2 4
1943-02-05 0 2.776551 0.002109 1509.884951 527.688146 1.366847 0.350175 12.060575 18.781795 0.324238 1.996766 0.465987 4.824437 4.320763 0.268723 0.689733 1.081417 1943 2 5
1943-02-06 0 0.610035 0.001765 1512.369622 525.208269 1.327296 0.349821 12.060392 18.781567 2.051516 1.996675 0.465981 4.824334 4.321613 0.268719 0.689675 1.08219 1943 2 6
1943-02-07 0 0.326959 0.002022 1514.552683 523.031111 1.288955 0.34946 12.060191 18.781339 1.856964 1.996584 0.465974 4.824231 4.322539 0.268716 0.689617 1.083135 1943 2 7
1943-02-08 0 0.26908 0.002078 1516.344691 521.243295 1.251784 0.34909 12.059988 18.78111 1.52262 1.996493 0.465968 4.824128 4.32347 0.268712 0.689559 1.084131 1943 2 8
1943-02-09 6.861818 2.602414 0.001967 1465.19276 572.25975 1.215748 0.348532 12.059895 18.780882 0 1.996402 0.465962 4.824025 4.324261 0.268708 0.689502 1.085162 1943 2 9
1943-02-10 6.068684 1.680006 0.002242 1464.933771 572.503115 1.717034 0.348131 12.059704 18.780653 0.543868 1.996312 0.465955 4.823922 4.325348 0.268705 0.689444 1.086266 1943 2 10
1943-02-11 4.886631 0.286945 0.002349 1465.810682 571.619987 1.673984 0.347819 12.05949 18.780425 1.703304 1.996221 0.465949 4.823819 4.326331 0.268701 0.689386 1.08747 1943 2 11
1943-02-12 3.94965 0.092771 0.002206 1466.809688 570.620384 1.632533 0.347495 12.059283 18.780197 1.634715 1.99613 0.465942 4.823716 4.327264 0.268697 0.689329 1.088584 1943 2 12
1943-02-13 3.247215 0.086692 0.002032 1467.792828 569.636478 1.590824 0.347168 12.05909 18.779968 1.439157 1.996039 0.465936 4.823613 4.328124 0.268694 0.689271 1.0896 1943 2 13
1943-02-14 2.597419 0.071133 0.002068 1468.663203 568.764756 1.548931 0.34688 12.058896 18.77974 1.304073 1.995948 0.46593 4.82351 4.328989 0.26869 0.689213 1.090646 1943 2 14
1943-02-15 2.047491 1.63792 0.002221 1468.014558 569.401704 1.508028 0.34656 12.058727 18.779511 0.027055 1.995857 0.465923 4.823407 4.329919 0.268686 0.689155 1.091763 1943 2 15
1943-02-16 1.731734 0.132323 0.001945 1469.106911 568.307359 1.470146 0.346277 12.058551 18.779283 1.242533 1.995767 0.465917 4.823304 4.330737 0.268683 0.689098 1.092731 1943 2 16
1943-02-17 1.400833 0.100793 0.002152 1470.362157 567.053029 1.429582 0.346039 12.058368 18.779055 1.424473 1.995676 0.46591 4.823202 4.331606 0.268679 0.68904 1.093853 1943 2 17
1943-02-18 1.15363 0.107004 0.002034 1471.516463 565.899169 1.390377 0.345812 12.058192 18.778826 1.248551 1.995585 0.465904 4.823099 4.332423 0.268675 0.688982 1.094915 1943 2 18
1943-02-19 0.905685 0.102543 0.002141 1472.870976 564.546599 1.351831 0.345619 12.058014 18.778598 1.452669 1.995494 0.465898 4.822996 4.333266 0.268672 0.688925 1.096051 1943 2 19
