date snow evap netpsn depthtogw vegaccesswater Qout litter soil height_over trans_over height_under trans_under leafc_over stemc_over rootc_over leafc_under stemc_under rootc_under year month day
1942-10-01 0 0 -4.563454 1472.099093 167.058791 0 0.407733 11.851442 3.48484 0.130405 0 0 1.066886647 1.607927217 2.066158025 0 0 0 1942 10 1
1942-10-02 0 0 -4.255842 1472.179367 166.978517 0 0.406904 11.851477 3.484639 0.089358 0 0 1.066872032 1.607771736 2.066037757 0 0 0 1942 10 2
1942-10-03 0 0 -4.590987 1472.232487 166.925397 0 0.406091 11.85151 3.484438 0.059186 0 0 1.066857417 1.60761627 2.0659175 0 0 0 1942 10 3
1942-10-04 0 0 -4.717813 1472.266783 166.891101 0 0.405274 11.851546 3.484237 0.038271 0 0 1.066842803 1.60746082 2.065797253 0 0 0 1942 10 4
1942-10-05 0 0 -5.061052 1472.29179 166.866094 0 0.404454 11.851579 3.484037 0.027949 0 0 1.066828189 1.607305385 2.065677016 0 0 0 1942 10 5
1942-10-06 0 0 -5.061512 1472.314118 166.843766 0 0.40362 11.851616 3.483836 0.024973 0 0 1.066813575 1.607149967 2.06555679 0 0 0 1942 10 6
1942-10-07 0 0 -4.745753 1472.334005 166.823879 0 0.402774 11.851651 3.483635 0.022261 0 0 1.066798961 1.606994563 2.065436574 0 0 0 1942 10 7
1942-10-08 0 0 -4.842611 1472.350836 166.807048 0 0.401935 11.851687 3.483434 0.018865 0 0 1.066784347 1.606839176 2.06531637 0 0 0 1942 10 8
1942-10-09 0 0 -5.5381 1472.363064 166.79482 0 0.401093 11.851721 3.483233 0.013751 0 0 1.066769734 1.606683804 2.065196175 0 0 0 1942 10 9
1942-10-10 0 0 -3.856463 1472.379331 166.778553 0 0.400231 11.851757 3.483033 0.018239 0 0 1.06675512 1.606528448 2.065075991 0 0 0 1942 10 10
1942-10-11 0 1.8 -4.037253 1472.312657 166.845079 0 0.399417 11.851792 3.482832 0 0 0 1.066740507 1.606373107 2.064955817 0 0 0 1942 10 11
1942-10-12 0 0 -3.233784 1472.341956 166.815928 0 0.398629 11.851825 3.482631 0.032719 0 0 1.066725894 1.606217782 2.064835655 0 0 0 1942 10 12
1942-10-13 0 0 -3.056517 1472.369529 166.788355 0 0.3979 11.851855 3.48243 0.030801 0 0 1.066711282 1.606062473 2.064715502 0 0 0 1942 10 13
1942-10-14 0 0 -3.379913 1472.400034 166.75785 0 0.397221 11.851884 3.48223 0.034058 0 0 1.066696669 1.605907179 2.06459536 0 0 0 1942 10 14
1942-10-15 0 0 -3.534906 1472.420193 166.737691 0 0.396561 11.851913 3.482029 0.022563 0 0 1.066682057 1.605751901 2.064475229 0 0 0 1942 10 15
1942-10-16 0 0 -3.765352 1472.439832 166.718052 0 0.395919 11.85194 3.481828 0.021985 0 0 1.066667445 1.605596637 2.064355108 0 0 0 1942 10 16
1942-10-17 0 0 -3.67294 1472.457056 166.700828 0 0.39528 11.851967 3.481628 0.019301 0 0 1.066652833 1.60544139 2.064234997 0 0 0 1942 10 17
1942-10-18 0 0 -3.731026 1472.472906 166.684978 0 0.394651 11.851993 3.481427 0.017776 0 0 1.066638221 1.60528616 2.064114897 0 0 0 1942 10 18
1942-10-19 0 0 -3.79852 1472.487682 166.670202 0 0.394026 11.852021 3.481226 0.016581 0 0 1.06662361 1.605130943 2.063994808 0 0 0 1942 10 19
1942-10-20 0 0 -3.874867 1472.501611 166.656273 0 0.393401 11.852048 3.481026 0.015641 0 0 1.066608998 1.604975743 2.063874729 0 0 0 1942 10 20
1942-10-21 0 0 -3.959634 1472.51486 166.643024 0 0.392775 11.852074 3.480825 0.014886 0 0 1.066594387 1.604820559 2.063754661 0 0 0 1942 10 21
1942-10-22 0 0 -4.052484 1472.527548 166.630336 0 0.392142 11.852103 3.480624 0.014261 0 0 1.066579776 1.604665389 2.063634603 0 0 0 1942 10 22
1942-10-23 0 0 -4.153218 1472.538931 166.618953 0 0.391505 11.85213 3.480424 0.012812 0 0 1.066565166 1.604510236 2.063514556 0 0 0 1942 10 23
1942-10-24 0 0 -3.593749 1472.551132 166.606752 0 0.390857 11.852159 3.480223 0.01372 0 0 1.066550555 1.604355099 2.063394518 0 0 0 1942 10 24
1942-10-25 0 0 -3.828014 1472.56345 166.594434 0 0.390224 11.852187 3.480022 0.013851 0 0 1.066535945 1.604199976 2.063274492 0 0 0 1942 10 25
1942-10-26 0 0 -3.726116 1472.575757 166.582127 0 0.389591 11.852215 3.479822 0.013838 0 0 1.066521335 1.604044869 2.063154476 0 0 0 1942 10 26
1942-10-27 0 0 -3.326412 1472.586823 166.571061 0 0.388965 11.852242 3.479621 0.01246 0 0 1.066506725 1.603889778 2.06303447 0 0 0 1942 10 27
1942-10-28 0 0 -2.795505 1472.594481 166.563403 0 0.388362 11.852269 3.479421 0.008672 0 0 1.066492115 1.603734703 2.062914476 0 0 0 1942 10 28
1942-10-29 0 0 -2.615824 1472.602489 166.555395 0 0.387803 11.852293 3.47922 0.009063 0 0 1.066477506 1.603579643 2.062794491 0 0 0 1942 10 29
1942-10-30 0 0 -2.821819 1472.614653 166.543231 0 0.387283 11.852317 3.47902 0.013679 0 0 1.066462897 1.603424598 2.062674517 0 0 0 1942 10 30
1942-10-31 0 0 -3.018328 1472.627779 166.530105 0 0.386782 11.85234 3.478819 0.014749 0 0 1.066448288 1.60326957 2.062554553 0 0 0 1942 10 31
1942-11-01 0 0 -3.426084 1472.641936 166.515948 0 0.386285 11.852363 3.478619 0.015894 0 0 1.066433679 1.603114557 2.062434601 0 0 0 1942 11 1
1942-11-02 0 0 -3.637546 1472.655534 166.50235 0 0.385778 11.852385 3.478418 0.015273 0 0 1.06641907 1.602959559 2.062314658 0 0 0 1942 11 2
1942-11-03 0 2.652971 -3.388257 1467.920198 171.237538 0 0.385256 11.85241 3.478218 0 0 0 1.066404461 1.602804576 2.062194725 0 0 0 1942 11 3
1942-11-04 0 0.534663 -0.455335 1468.202081 170.955803 0 0.384713 11.852434 3.478017 0.313367 0 0 1.066389853 1.60264961 2.062074804 0 0 0 1942 11 4
1942-11-05 0 0 -0.488464 1468.681175 170.476709 0 0.384217 11.852457 3.477817 0.53249 0 0 1.066375245 1.60249466 2.061954893 0 0 0 1942 11 5
1942-11-06 0 0 -0.957974 1469.345454 169.81243 0 0.383753 11.852478 3.477616 0.738252 0 0 1.066360637 1.602339724 2.061834993 0 0 0 1942 11 6
1942-11-07 0 0 -1.435236 1469.973283 169.184601 0 0.383299 11.8525 3.477416 0.697752 0 0 1.06634603 1.602184805 2.061715103 0 0 0 1942 11 7
1942-11-08 0 0 -1.655052 1470.469294 168.68859 0 0.382848 11.852521 3.477215 0.551288 0 0 1.066331422 1.6020299 2.061595223 0 0 0 1942 11 8
1942-11-09 0 0 -2.021038 1470.929983 168.227901 0 0.382402 11.852543 3.477015 0.51204 0 0 1.066316815 1.601875011 2.061475353 0 0 0 1942 11 9
1942-11-10 0 0 -2.267839 1471.316813 167.841071 0 0.381953 11.852564 3.476814 0.429975 0 0 1.066302208 1.601720139 2.061355495 0 0 0 1942 11 10
1942-11-11 0 0 -2.811285 1471.653077 167.504807 0 0.3815 11.852586 3.476614 0.373791 0 0 1.066287601 1.601565281 2.061235647 0 0 0 1942 11 11
1942-11-12 0 0 -2.999441 1471.925641 167.232243 0 0.381035 11.852608 3.476414 0.303013 0 0 1.066272994 1.601410439 2.061115809 0 0 0 1942 11 12
1942-11-13 0 0 -3.29985 1472.140053 167.017831 0 0.380555 11.852631 3.476213 0.2384 0 0 1.066258388 1.601255613 2.060995982 0 0 0 1942 11 13
1942-11-14 0 0 -2.967906 1472.304494 166.85339 0 0.380061 11.852656 3.476013 0.182876 0 0 1.066243781 1.601100802 2.060876165 0 0 0 1942 11 14
1942-11-15 0 2.271451 -2.771465 1461.574528 177.583208 0 0.379566 11.852679 3.475813 0 0 0 1.066229175 1.600946007 2.060756359 0 0 0 1942 11 15
1942-11-16 0 1.749805 1.2882 1461.089078 178.068511 0 0.379033 11.852704 3.475612 0 0 0 1.066214569 1.600791228 2.060636563 0 0 0 1942 11 16
1942-11-17 0 1.338329 0.866657 1428.324029 210.833412 0 0.378543 11.852728 3.475412 0 0 0 1.066199964 1.600636463 2.060516778 0 0 0 1942 11 17
1942-11-18 0 0.524022 -0.761761 1393.289497 245.867796 0 0.377927 11.852757 3.475212 0 0 0 1.066185358 1.600481715 2.060397003 0 0 0 1942 11 18
1942-11-19 0 1.449302 2.935336 1352.391029 286.766117 0 0.377192 11.852791 3.475011 0 0 0 1.066170753 1.600326981 2.060277239 0 0 0 1942 11 19
1942-11-20 0 1.737458 2.870909 1352.390881 286.766117 0 0.376349 11.85283 3.474811 0 0 0 1.066156148 1.600172264 2.060157485 0 0 0 1942 11 20
1942-11-21 0 0 3.455929 1353.907879 285.250005 0 0.375607 11.852864 3.474611 1.685718 0 0 1.066141543 1.600017562 2.060037742 0 0 0 1942 11 21
1942-11-22 0 0 3.609671 1355.719306 283.438578 0 0.374897 11.852897 3.47441 2.012861 0 0 1.066126938 1.599862876 2.059918008 0 0 0 1942 11 22
1942-11-23 0 0 2.917632 1357.70131 281.456574 0 0.374187 11.852929 3.47421 2.20239 0 0 1.066112334 1.599708205 2.059798285 0 0 0 1942 11 23
1942-11-24 0 0 2.876383 1359.405983 279.751901 0 0.373457 11.85296 3.47401 1.894245 0 0 1.06609773 1.599553549 2.059678574 0 0 0 1942 11 24
1942-11-25 0 0 3.101523 1361.137223 278.020661 0 0.372725 11.852992 3.47381 1.923765 0 0 1.066083126 1.59939891 2.059558872 0 0 0 1942 11 25
1942-11-26 0 0 2.994593 1362.926884 276.231 0 0.372002 11.853023 3.473609 1.988676 0 0 1.066068522 1.599244286 2.059439181 0 0 0 1942 11 26
1942-11-27 0 0 2.865911 1364.763387 274.394497 0 0.371282 11.853054 3.473409 2.040723 0 0 1.066053918 1.599089677 2.0593195 0 0 0 1942 11 27
1942-11-28 0 0 3.16444 1366.419954 272.73793 0 0.370567 11.853083 3.473209 1.840794 0 0 1.066039314 1.598935084 2.05919983 0 0 0 1942 11 28
1942-11-29 0 0 3.117433 1368.10906 271.048824 0 0.369862 11.853112 3.473009 1.876948 0 0 1.066024711 1.598780506 2.05908017 0 0 0 1942 11 29
1942-11-30 0 0 2.957543 1369.794232 269.363652 0 0.369167 11.853142 3.472809 1.872577 0 0 1.066010108 1.598625944 2.05896052 0 0 0 1942 11 30
1942-12-01 0 0 -1.931084 1371.546466 267.611418 0 0.368472 11.853169 3.475866 1.947091 0 0 1.065995505 1.598471397 2.058840882 0 0 0 1942 12 1
