date snow evap netpsn depthtogw vegaccesswater Qout litter soil height_over trans_over height_under trans_under leafc_over stemc_over rootc_over leafc_under stemc_under rootc_under year month day
1942-10-16 0 0 -4.374256 1471.323535 167.834462 0 0.258616 11.477232 3.495496 0.056637 0 0 0.972523063 1.598465334 2.012550607 0 0 0 1942 10 16
1942-10-17 0 0 -4.277303 1471.36139 167.796607 0 0.25819 11.477115 3.495294 0.042099 0 0 0.972509741 1.598309266 2.012429836 0 0 0 1942 10 17
1942-10-18 0 0 -4.35438 1471.390282 167.767715 0 0.257768 11.477 3.495093 0.032141 0 0 0.972496419 1.598153214 2.012309077 0 0 0 1942 10 18
1942-10-19 0 0 -4.438793 1471.413132 167.744865 0 0.257353 11.476882 3.494892 0.025427 0 0 0.972483097 1.597997177 2.012188328 0 0 0 1942 10 19
1942-10-20 0 0 -4.531283 1471.431942 167.726056 0 0.256937 11.476765 3.49469 0.020937 0 0 0.972469775 1.597841156 2.012067591 0 0 0 1942 10 20
1942-10-21 0 0 -4.632245 1471.448034 167.709964 0 0.256523 11.476648 3.494489 0.017918 0 0 0.972456454 1.59768515 2.011946863 0 0 0 1942 10 21
1942-10-22 0 0 -4.741843 1471.462259 167.695739 0 0.256106 11.476528 3.494287 0.015844 0 0 0.972443133 1.59752916 2.011826146 0 0 0 1942 10 22
1942-10-23 0 0 -5.052196 1471.47276 167.685238 0 0.255687 11.476408 3.494086 0.011705 0 0 0.972429811 1.597373186 2.01170544 0 0 0 1942 10 23
1942-10-24 0 0 -4.353243 1471.485728 167.67227 0 0.255264 11.476283 3.493884 0.014447 0 0 0.97241649 1.597217227 2.011584743 0 0 0 1942 10 24
1942-10-25 0 0 -4.648342 1471.498065 167.659933 0 0.254852 11.476161 3.493683 0.013746 0 0 0.97240317 1.597061284 2.011464058 0 0 0 1942 10 25
1942-10-26 0 0 -4.52297 1471.510861 167.647137 0 0.254441 11.476039 3.493482 0.014255 0 0 0.972389849 1.596905357 2.011343383 0 0 0 1942 10 26
1942-10-27 0 0 -4.026501 1471.523317 167.634681 0 0.254036 11.475917 3.49328 0.013878 0 0 0.972376529 1.596749446 2.011222719 0 0 0 1942 10 27
1942-10-28 0 0 -3.36849 1471.532561 167.625437 0 0.253646 11.475797 3.493079 0.010308 0 0 0.972363208 1.59659355 2.011102065 0 0 0 1942 10 28
1942-10-29 0 0 -3.152037 1471.541935 167.616063 0 0.253287 11.475686 3.492878 0.010453 0 0 0.972349888 1.59643767 2.010981422 0 0 0 1942 10 29
1942-10-30 0 0 -3.417442 1471.554855 167.603143 0 0.252953 11.475579 3.492676 0.014393 0 0 0.972336569 1.596281806 2.01086079 0 0 0 1942 10 30
1942-10-31 0 0 -3.665664 1471.56796 167.590038 0 0.252628 11.475477 3.492475 0.014599 0 0 0.972323249 1.596125957 2.010740168 0 0 0 1942 10 31
1942-11-01 0 0 -4.175484 1471.580995 167.577003 0 0.252309 11.475375 3.492274 0.014521 0 0 0.972309929 1.595970124 2.010619557 0 0 0 1942 11 1
1942-11-02 0 0 -4.437804 1471.59343 167.564568 0 0.25198 11.475272 3.492072 0.013854 0 0 0.97229661 1.595814308 2.010498955 0 0 0 1942 11 2
1942-11-03 0 2.932102 -4.142293 1466.752768 172.405196 0 0.251645 11.475166 3.491871 0 0 0 0.972283291 1.595658505 2.010378365 0 0 0 1942 11 3
1942-11-04 0 0.337872 -1.294577 1467.141914 172.016084 0 0.251297 11.475055 3.49167 0.432422 0 0 0.972269972 1.595502719 2.010257785 0 0 0 1942 11 4
1942-11-05 0 0 -1.31973 1467.673765 171.484233 0 0.250981 11.47495 3.491469 0.590982 0 0 0.972256653 1.59534695 2.010137216 0 0 0 1942 11 5
1942-11-06 0 0 -1.950982 1468.348331 170.809667 0 0.250686 11.474851 3.491267 0.749556 0 0 0.972243335 1.595191194 2.010016657 0 0 0 1942 11 6
1942-11-07 0 0 -2.424118 1468.969188 170.18881 0 0.250398 11.474755 3.491066 0.689878 0 0 0.972230016 1.595035456 2.009896109 0 0 0 1942 11 7
1942-11-08 0 0 -2.587985 1469.468926 169.689072 0 0.25011 11.474659 3.490865 0.555302 0 0 0.972216698 1.594879732 2.009775571 0 0 0 1942 11 8
1942-11-09 0 0 -2.932846 1469.913192 169.244806 0 0.249825 11.474564 3.490664 0.493666 0 0 0.97220338 1.594724025 2.009655044 0 0 0 1942 11 9
1942-11-10 0 0 -3.154001 1470.288721 168.869277 0 0.249542 11.474469 3.490462 0.417291 0 0 0.972190062 1.594568334 2.009534528 0 0 0 1942 11 10
1942-11-11 0 0 -3.727834 1470.59546 168.562538 0 0.249256 11.474371 3.490261 0.340858 0 0 0.972176744 1.594412657 2.009414022 0 0 0 1942 11 11
1942-11-12 0 0 -3.887874 1470.847383 168.310615 0 0.248962 11.474272 3.49006 0.279951 0 0 0.972163427 1.594256996 2.009293526 0 0 0 1942 11 12
1942-11-13 0 0 -4.185041 1471.039519 168.118479 0 0.248661 11.47417 3.489859 0.213521 0 0 0.97215011 1.594101351 2.009173041 0 0 0 1942 11 13
1942-11-14 0 0 -3.747949 1471.211748 167.94625 0 0.248352 11.474064 3.489658 0.191403 0 0 0.972136793 1.593945722 2.009052566 0 0 0 1942 11 14
1942-11-15 0 2.566103 -3.483013 1460.378947 178.779018 0 0.248046 11.473957 3.489457 0 0 0 0.972123476 1.593790108 2.008932102 0 0 0 1942 11 15
1942-11-16 0 2.018624 0.269762 1460.089855 179.068077 0 0.247711 11.473844 3.489256 0 0 0 0.972110159 1.593634511 2.008811649 0 0 0 1942 11 16
1942-11-17 0 1.49781 -0.311364 1427.503995 211.653904 0 0.247409 11.473735 3.489054 0 0 0 0.972096842 1.593478928 2.008691205 0 0 0 1942 11 17
1942-11-18 0 0.562332 -1.417338 1392.575898 246.581967 0 0.247019 11.473604 3.488853 0 0 0 0.972083526 1.593323362 2.008570773 0 0 0 1942 11 18
1942-11-19 0 1.636299 2.038283 1351.703301 287.454531 0 0.246557 11.473447 3.488652 0 0 0 0.97207021 1.593167811 2.008450351 0 0 0 1942 11 19
1942-11-20 0 1.632782 2.30158 1351.703268 287.454531 0 0.246028 11.473264 3.488451 0 0 0 0.972056894 1.593012276 2.008329941 0 0 0 1942 11 20
1942-11-21 0 0 2.646239 1353.351461 285.806538 0 0.245571 11.473094 3.48825 1.831362 0 0 0.972043578 1.592856756 2.00820954 0 0 0 1942 11 21
1942-11-22 0 0 2.114597 1355.27178 283.886219 0 0.245133 11.472932 3.488049 2.133724 0 0 0.972030262 1.592701252 2.00808915 0 0 0 1942 11 22
1942-11-23 0 0 1.247612 1357.327943 281.830056 0 0.244695 11.472769 3.487848 2.284663 0 0 0.972016947 1.592545764 2.00796877 0 0 0 1942 11 23
1942-11-24 0 0 1.427072 1359.136372 280.021627 0 0.244246 11.472602 3.487647 2.009402 0 0 0.972003631 1.592390291 2.0078484 0 0 0 1942 11 24
1942-11-25 0 0 1.698341 1360.973797 278.184202 0 0.243798 11.472433 3.487446 2.04162 0 0 0.971990316 1.592234834 2.007728042 0 0 0 1942 11 25
1942-11-26 0 0 1.575798 1362.85701 276.300989 0 0.243357 11.472264 3.487245 2.092496 0 0 0.971977001 1.592079392 2.007607694 0 0 0 1942 11 26
1942-11-27 0 0 1.441433 1364.771273 274.386726 0 0.242922 11.472097 3.487044 2.126995 0 0 0.971963687 1.591923966 2.007487356 0 0 0 1942 11 27
1942-11-28 0 0 1.799606 1366.541168 272.616831 0 0.242487 11.471927 3.486843 1.966587 0 0 0.971950372 1.591768557 2.007367029 0 0 0 1942 11 28
1942-11-29 0 0 1.730428 1368.339216 270.818783 0 0.242064 11.471761 3.486642 1.997867 0 0 0.971937058 1.591613162 2.007246712 0 0 0 1942 11 29
1942-11-30 0 0 1.534235 1370.12975 269.028249 0 0.241647 11.471593 3.486441 1.98952 0 0 0.971923743 1.591457784 2.007126406 0 0 0 1942 11 30
1942-12-01 0 0 -2.679947 1371.97755 267.180449 0 0.241231 11.471427 3.488999 2.053147 0 0 0.971910429 1.59130242 2.007006111 0 0 0 1942 12 1
1942-12-02 0 0 -3.249895 1373.264171 265.893828 0 0.240819 11.471259 3.491508 1.429615 0 0 0.971897116 1.591146887 2.00688568 0 0 0 1942 12 2
1942-12-03 0 0 -2.995771 1374.294132 264.863867 0 0.240423 11.471098 3.493969 1.144438 0 0 0.971883802 1.590991188 2.006765117 0 0 0 1942 12 3
1942-12-04 0 0 -2.840761 1375.327238 263.830761 0 0.24005 11.470942 3.496382 1.147932 0 0 0.971870488 1.590835324 2.006644424 0 0 0 1942 12 4
1942-12-05 0 0 -2.807205 1376.269332 262.888667 0 0.239701 11.470793 3.498747 1.046808 0 0 0.971857175 1.5906793 2.006523604 0 0 0 1942 12 5
1942-12-06 0 0 -2.72015 1377.18791 261.970089 0 0.239379 11.470656 3.501063 1.020678 0 0 0.971843862 1.59052312 2.006402659 0 0 0 1942 12 6
1942-12-07 0 1.598274 -2.412339 1377.054826 262.103141 0 0.239081 11.470525 3.503332 0 0 0 0.971830549 1.590366786 2.006281592 0 0 0 1942 12 7
1942-12-08 0 2.001726 -2.30867 1377.054793 262.103141 0 0.238792 11.4704 3.505552 0 0 0 0.971817236 1.590210299 2.006160404 0 0 0 1942 12 8
1942-12-09 0 0 -2.304444 1378.243014 260.914985 0 0.238513 11.470281 3.507725 1.320282 0 0 0.971803924 1.590053667 2.006039099 0 0 0 1942 12 9
1942-12-10 0 0 -2.536212 1379.399597 259.758402 0 0.238245 11.470163 3.50985 1.285128 0 0 0.971790611 1.589896888 2.005917679 0 0 0 1942 12 10
1942-12-11 0 0 -3.053779 1380.708561 258.449438 0 0.237979 11.470046 3.511927 1.45444 0 0 0.971777299 1.589739969 2.005796146 0 0 0 1942 12 11
1942-12-12 0 0 -3.444026 1382.103408 257.054591 0 0.237707 11.469928 3.513957 1.549867 0 0 0.971763987 1.589582912 2.005674504 0 0 0 1942 12 12
1942-12-13 0 0 -3.176533 1383.44962 255.708379 0 0.237425 11.469806 3.515938 1.495827 0 0 0.971750675 1.58942572 2.005552753 0 0 0 1942 12 13
1942-12-14 0 0 -3.372563 1384.833065 254.324934 0 0.237142 11.469682 3.517873 1.537197 0 0 0.971737364 1.589268396 2.005430897 0 0 0 1942 12 14
1942-12-15 0 0 -3.596647 1386.243573 252.914426 0 0.236855 11.469555 3.51976 1.567268 0 0 0.971724052 1.589110942 2.005308939 0 0 0 1942 12 15
1942-12-16 0 0 -3.966945 1387.65271 251.505289 0 0.23656 11.469425 3.521599 1.565744 0 0 0.971710741 1.588953364 2.00518688 0 0 0 1942 12 16
1942-12-17 0 0 -2.956712 1388.921959 250.23604 0 0.236258 11.469291 3.523392 1.410313 0 0 0.97169743 1.588795663 2.005064723 0 0 0 1942 12 17
1942-12-18 0 0 -2.443648 1390.072752 249.085247 0 0.235962 11.469155 3.525137 1.278695 0 0 0.971684119 1.588637844 2.004942473 0 0 0 1942 12 18
1942-12-19 0 0 -3.533636 1391.445422 247.712577 0 0.235678 11.469024 3.526834 1.525226 0 0 0.971670808 1.588479908 2.004820128 0 0 0 1942 12 19
1942-12-20 0 0 -2.551706 1392.710965 246.447034 0 0.235387 11.468891 3.528485 1.406195 0 0 0.971657498 1.588321859 2.004697693 0 0 0 1942 12 20
1942-12-21 0 0 -2.851005 1393.992183 245.165817 0 0.235106 11.468762 3.530088 1.423611 0 0 0.971644187 1.588163699 2.004575171 0 0 0 1942 12 21
1942-12-22 0 1.243593 -3.325599 1393.925624 245.232343 0 0.234826 11.468631 3.531645 0 0 0 0.971630877 1.588005434 2.004452563 0 0 0 1942 12 22
1942-12-23 0 0.775658 -3.847858 1370.284006 268.873929 0 0.234542 11.468498 3.533154 0 0 0 0.971617567 1.587847065 2.004329872 0 0 0 1942 12 23
1942-12-24 0 0.760056 -3.4991 1332.908577 306.249326 0 0.234209 11.468348 3.534617 0 0 0 0.971604257 1.587688596 2.004207101 0 0 0 1942 12 24
1942-12-25 0 0.306276 -4.80296 1308.827143 330.330728 0 0.23382 11.468173 3.536033 0 0 0 0.971590947 1.58753003 2.004084251 0 0 0 1942 12 25
1942-12-26 0 1.867519 -1.541567 1308.827111 330.330728 0 0.233419 11.467988 3.537401 0 0 0 0.971577638 1.587371369 2.003961326 0 0 0 1942 12 26
1942-12-27 0 2.060995 -2.183716 1308.827078 330.330728 0 0.233065 11.467813 3.538723 0 0 0 0.971564329 1.587212618 2.003838329 0 0 0 1942 12 27
1942-12-28 0 0.447821 -2.114392 1308.827046 330.330728 0 0.232699 11.467637 3.539999 0 0 0 0.97155102 1.587053779 2.00371526 0 0 0 1942 12 28
1942-12-29 0 0 -1.865703 1310.104381 329.053619 0 0.232336 11.467459 3.541227 1.419296 0 0 0.971537711 1.586894856 2.003592124 0 0 0 1942 12 29
1942-12-30 0 0 -1.977663 1311.385208 327.772792 0 0.231979 11.467283 3.542409 1.423176 0 0 0.971524402 1.586735852 2.003468921 0 0 0 1942 12 30
1942-12-31 0 0 -2.36778 1312.785627 326.372373 0 0.231622 11.467106 3.543545 1.556057 0 0 0.971511093 1.586576769 2.003345656 0 0 0 1942 12 31
1943-01-01 0 0 -1.7404 1313.691712 325.466288 0 0.231261 11.466927 3.544633 1.006796 0 0 0.971497785 1.586417611 2.003222331 0 0 0 1943 1 1
1943-01-02 0 0.689145 -2.740561 1305.969629 333.188338 0 0.230912 11.46675 3.545675 0 0 0 0.971484477 1.586258381 2.003098947 0 0 0 1943 1 2
1943-01-03 0 0.01322 -5.853231 1285.825331 353.332604 0 0.230552 11.46657 3.546671 0 0 0 0.971471169 1.586099083 2.002975507 0 0 0 1943 1 3
1943-01-04 0 0.503192 -3.391437 1285.825299 353.332604 0 0.230176 11.46638 3.54762 0 0 0 0.971457861 1.585939718 2.002852014 0 0 0 1943 1 4
1943-01-05 0 0.942235 -1.957494 1285.825267 353.332604 0 0.229824 11.466196 3.548523 0 0 0 0.971444553 1.585780292 2.00272847 0 0 0 1943 1 5
1943-01-06 0 0.331906 -3.902387 1263.013846 376.143993 0 0.229478 11.466017 3.549379 0 0 0 0.971431246 1.585620806 2.002604877 0 0 0 1943 1 6
1943-01-07 0 0.987509 -1.694916 1263.013813 376.143993 0 0.2291 11.465824 3.550189 0 0 0 0.971417939 1.585461264 2.002481239 0 0 0 1943 1 7
1943-01-08 0 1.196957 -1.182693 1263.013781 376.143993 0 0.228744 11.465633 3.550953 0 0 0 0.971404632 1.585301668 2.002357558 0 0 0 1943 1 8
1943-01-09 0 1.088975 -1.25626 1263.013749 376.143993 0 0.228393 11.465445 3.551671 0 0 0 0.971391325 1.585142024 2.002233836 0 0 0 1943 1 9
1943-01-10 0 0.418985 -2.989601 1262.947191 376.210519 0 0.228051 11.465262 3.552342 0 0 0 0.971378018 1.584982332 2.002110075 0 0 0 1943 1 10
1943-01-11 0 1.489229 -0.659302 1262.947158 376.210519 0 0.227711 11.465078 3.552966 0 0 0 0.971364711 1.584822597 2.001986278 0 0 0 1943 1 11
1943-01-12 0 1.380085 -0.505259 1262.947126 376.210519 0 0.227374 11.464895 3.553545 0 0 0 0.971351405 1.584662822 2.001862447 0 0 0 1943 1 12
1943-01-13 0 0 -0.429352 1264.082306 375.075694 0 0.227039 11.464712 3.554077 1.261346 0 0 0.971338099 1.584503008 2.001738585 0 0 0 1943 1 13
1943-01-14 0 0 -0.354098 1265.273191 373.884809 0 0.226708 11.464529 3.554564 1.323242 0 0 0.971324793 1.584343162 2.001614696 0 0 0 1943 1 14
1943-01-15 0 0 -0.666833 1266.721624 372.436376 0 0.22638 11.464348 3.555004 1.609405 0 0 0.971311487 1.584183284 2.001490779 0 0 0 1943 1 15
1943-01-16 0 0 0.899788 1268.638585 370.519415 0 0.226047 11.464163 3.555397 2.129993 0 0 0.971298181 1.584023378 2.001366839 0 0 0 1943 1 16
1943-01-17 0 0 0.774869 1270.61494 368.54306 0 0.22571 11.463976 3.555745 2.195985 0 0 0.971284876 1.583863448 2.001242878 0 0 0 1943 1 17
1943-01-18 0 0 0.095405 1272.719465 366.438535 0 0.22537 11.463786 3.556047 2.338397 0 0 0.971271571 1.583703496 2.001118899 0 0 0 1943 1 18
1943-01-19 0 0 0.023632 1274.826562 364.331438 0 0.22502 11.463588 3.556302 2.341255 0 0 0.971258266 1.583543525 2.000994903 0 0 0 1943 1 19
1943-01-20 0 0 0.648267 1276.86722 362.29078 0 0.224659 11.463386 3.556512 2.267433 0 0 0.971244961 1.58338354 2.000870893 0 0 0 1943 1 20
1943-01-21 0 0 0.957317 1278.842826 360.315174 0 0.224299 11.46318 3.556675 2.195154 0 0 0.971231656 1.583223542 2.000746872 0 0 0 1943 1 21
1943-01-22 0 0 1.114154 1280.791692 358.366308 0 0.223942 11.462974 3.556792 2.165442 0 0 0.971218351 1.583063536 2.000622841 0 0 0 1943 1 22
1943-01-23 0 1.8 1.207097 1280.725134 358.432834 0 0.223588 11.462769 3.556864 0 0 0 0.971205047 1.582903524 2.000498805 0 0 0 1943 1 23
1943-01-24 0 0.924189 0.260265 1241.998633 397.159303 0 0.223233 11.462562 3.556889 0 0 0 0.971191743 1.582743508 2.000374764 0 0 0 1943 1 24
1943-01-25 0 0.536348 -1.079149 1241.93165 397.226254 0 0.222832 11.462335 3.556868 0 0 0 0.971178439 1.582583494 2.000250722 0 0 0 1943 1 25
1943-01-26 0 0.349337 -2.103571 1241.931619 397.226254 0 0.222465 11.462114 3.556801 0 0 0 0.971165135 1.582423483 2.000126682 0 0 0 1943 1 26
1943-01-27 0 0.71994 -0.249566 1241.931587 397.226254 0 0.222122 11.461904 3.556688 0 0 0 0.971151831 1.582263479 2.000002645 0 0 0 1943 1 27
1943-01-28 0 1.299471 1.524357 1241.931555 397.226254 0 0.221795 11.461704 3.556529 0 0 0 0.971138528 1.582103485 1.999878613 0 0 0 1943 1 28
1943-01-29 0 2.291107 2.666664 1241.931523 397.226254 0 0.221478 11.461507 3.556324 0 0 0 0.971125225 1.581943503 1.999754589 0 0 0 1943 1 29
1943-01-30 0 1.050716 1.279662 1226.384908 412.772837 0 0.221164 11.461316 3.556119 0 0 0 0.971111922 1.581783538 1.999630577 0 0 0 1943 1 30
1943-01-31 0 2.117617 2.511753 1225.752919 413.404794 0 0.220832 11.461115 3.555914 0 0 0 0.971098619 1.581623589 1.999506576 0 0 0 1943 1 31
1943-02-01 0 2.760663 3.003872 1225.752887 413.404794 0 0.220499 11.460912 3.555709 0 0 0 0.971085316 1.581463656 1.999382585 0 0 0 1943 2 1
1943-02-02 0 0.517974 2.837257 1226.603485 412.554515 0 0.220173 11.46071 3.555504 0.945143 0 0 0.971072013 1.58130374 1.999258605 0 0 0 1943 2 2
1943-02-03 0 1.99622 2.393472 1223.804427 415.353541 0 0.219845 11.460505 3.555299 0 0 0 0.971058711 1.58114384 1.999134636 0 0 0 1943 2 3
1943-02-04 0 2.470516 2.570862 1208.50043 430.657506 0 0.219502 11.460294 3.555094 0 0 0 0.971045409 1.580983955 1.999010678 0 0 0 1943 2 4
1943-02-05 0 2.925398 2.279071 1208.500398 430.657506 0 0.21914 11.460071 3.554889 0 0 0 0.971032107 1.580824087 1.998886731 0 0 0 1943 2 5
1943-02-06 0 0 1.300237 1210.95146 428.20654 0 0.218776 11.459842 3.554684 2.723437 0 0 0.971018805 1.580664235 1.998762795 0 0 0 1943 2 6
1943-02-07 0 0 2.073462 1213.189073 425.968927 0 0.218396 11.459604 3.55448 2.486272 0 0 0.971005503 1.580504399 1.998638869 0 0 0 1943 2 7
1943-02-08 0 0 2.862441 1215.1431 424.0149 0 0.218017 11.459364 3.554275 2.171176 0 0 0.970992202 1.58034458 1.998514954 0 0 0 1943 2 8
1943-02-09 0 2.188267 3.204537 1164.442365 474.715603 0 0.217652 11.459125 3.55407 0 0 0 0.970978901 1.580184777 1.99839105 0 0 0 1943 2 9
1943-02-10 0 3.078013 3.233388 1164.442333 474.715603 0 0.217253 11.458872 3.553865 0 0 0 0.9709656 1.580024989 1.998267157 0 0 0 1943 2 10
1943-02-11 0 0.129208 3.358953 1166.448439 472.709561 0 0.216891 11.45863 3.55366 2.229042 0 0 0.970952299 1.579865218 1.998143275 0 0 0 1943 2 11
1943-02-12 0 0 3.333482 1168.549355 470.608645 0 0.216531 11.458392 3.553455 2.334386 0 0 0.970938998 1.579705463 1.998019403 0 0 0 1943 2 12
1943-02-13 0 0 3.2144 1170.491388 468.666612 0 0.216185 11.458158 3.55325 2.15785 0 0 0.970925698 1.579545724 1.997895543 0 0 0 1943 2 13
1943-02-14 0 0 3.298827 1172.267962 466.890038 0 0.215862 11.457938 3.553046 1.974006 0 0 0.970912397 1.579386002 1.997771692 0 0 0 1943 2 14
1943-02-15 0 1.8 3.465889 1172.201404 466.956564 0 0.215545 11.457721 3.552841 0 0 0 0.970899097 1.579226295 1.997647854 0 0 0 1943 2 15
1943-02-16 0 0 3.190814 1174.058949 465.099051 0 0.215235 11.457508 3.552636 2.063974 0 0 0.970885797 1.579066605 1.997524025 0 0 0 1943 2 16
1943-02-17 0 0 3.527184 1176.097165 463.060835 0 0.214945 11.457308 3.552431 2.26472 0 0 0.970872497 1.57890693 1.997400209 0 0 0 1943 2 17
1943-02-18 0 0 3.439753 1178.089861 461.068139 0 0.214669 11.457112 3.552227 2.214142 0 0 0.970859198 1.578747273 1.997276402 0 0 0 1943 2 18
1943-02-19 0 0 3.634027 1180.115843 459.042157 0 0.214408 11.456928 3.552022 2.251126 0 0 0.970845898 1.578587631 1.997152607 0 0 0 1943 2 19
1943-02-20 0 2.39352 3.85028 1179.914421 459.243548 0 0.214153 11.456748 3.551817 0 0 0 0.970832599 1.578428005 1.997028821 0 0 0 1943 2 20
1943-02-21 0 1.785382 3.574471 1157.736823 481.421114 0 0.213897 11.456567 3.551612 0 0 0 0.9708193 1.578268396 1.996905047 0 0 0 1943 2 21
1943-02-22 0 0.61643 0.050887 1079.092856 560.06505 0 0.21362 11.456379 3.551408 0 0 0 0.970806001 1.578108802 1.996781284 0 0 0 1943 2 22
1943-02-23 0 2.531883 4.017626 1052.892094 586.26578 0 0.21329 11.45616 3.551203 0 0 0 0.970792702 1.577949225 1.996657532 0 0 0 1943 2 23
1943-02-24 0 2.862413 3.747744 1052.892063 586.26578 0 0.212962 11.455934 3.550998 0 0 0 0.970779404 1.577789663 1.996533791 0 0 0 1943 2 24
1943-02-25 0 1.8 5.50704 1052.825504 586.332307 0 0.212651 11.455712 3.550794 0 0 0 0.970766105 1.577630118 1.99641006 0 0 0 1943 2 25
1943-02-26 0 2.201135 5.223719 1044.028805 595.128975 0 0.212345 11.455491 3.550589 0 0 0 0.970752807 1.577470589 1.99628634 0 0 0 1943 2 26
1943-02-27 0 3.254197 5.887544 1041.501111 597.656637 0 0.212031 11.455268 3.550384 0 0 0 0.970739509 1.577311077 1.996162631 0 0 0 1943 2 27
1943-02-28 0 2.139759 5.369868 1041.50108 597.656637 0 0.211727 11.455047 3.55018 0 0 0 0.970726211 1.57715158 1.996038932 0 0 0 1943 2 28
1943-03-01 0 2.280755 5.360262 1028.711537 610.446148 0 0.211438 11.454833 3.549975 0 0 0 0.970712914 1.5769921 1.995915245 0 0 0 1943 3 1
1943-03-02 0 1.696893 4.368337 996.965345 642.192309 0 0.211121 11.454608 3.54977 0 0 0 0.970699616 1.576832635 1.995791568 0 0 0 1943 3 2
1943-03-03 0 2.881349 5.193893 997.076171 642.081829 0 0.210783 11.454368 3.549566 0 0 0 0.970686319 1.576673187 1.995667902 0 0 0 1943 3 3
1943-03-04 0 0.815458 5.248944 998.330255 640.827745 0 0.210468 11.454133 3.549361 1.18922 0 0 0.970673022 1.576513755 1.995544247 0 0 0 1943 3 4
1943-03-05 0 1.895725 4.950328 996.183166 642.974803 0 0.210163 11.453903 3.549157 0 0 0 0.970659725 1.576354338 1.995420603 0 0 0 1943 3 5
1943-03-06 0 2.912818 5.998775 944.888242 694.269695 0 0.209839 11.453665 3.548952 0 0 0 0.970646428 1.576194939 1.995296969 0 0 0 1943 3 6
1943-03-07 0 2.480541 6.112337 945.116807 694.041193 0 0.209497 11.453417 3.548747 0 0 0 0.970633132 1.576035555 1.995173347 0 0 0 1943 3 7
1943-03-08 0 0 6.204801 948.629344 690.528656 0 0.209171 11.453171 3.548543 3.673784 0 0 0.970619836 1.575876187 1.995049735 0 0 0 1943 3 8
1943-03-09 0 0 6.114133 952.302808 686.855192 0 0.208831 11.452917 3.548338 3.817205 0 0 0.973968859 1.576259945 1.99668194 0 0 0 1943 3 9
1943-03-10 0 0 5.586775 956.1113 683.0467 0 0.208483 11.452657 3.548134 3.970715 0 0 0.977024514 1.576596332 1.998166562 0 0 0 1943 3 10
1943-03-11 0 0 5.109796 959.982578 679.175422 0 0.208116 11.452383 3.547929 4.048097 0 0 0.979814898 1.576889886 1.999517619 0 0 0 1943 3 11
1943-03-12 0 0 5.778505 963.483056 675.674944 0 0.207726 11.452094 3.547725 3.688527 0 0 0.982984336 1.577244685 2.001047536 0 0 0 1943 3 12
